Date,Arrival,Connected_time,Energy_required,starttime_parking,month,day,ts_arr,ts_dep,laxity,soc_arr,session,split,endtime_parking
2019-03-28,19.147058823529413,7.813408243675775,12.398445694736882,2019-03-28 19:00:00,3,28,168643.0,168651.0,4.65151600012415,0.5187917810167292,80204,6,2019-03-29 03:00:00
2019-03-28,19.5,12.202760485773286,5.171335336609073,2019-03-28 19:00:00,3,28,168643.0,168656.0,9.461625929790769,0.4932040940393059,80216,6,2019-03-29 08:00:00
2019-03-28,20.48,9.637454336946403,8.79907040882748,2019-03-28 20:00:00,3,28,168644.0,168654.0,4.6578171064588485,0.2501408550953299,80244,6,2019-03-29 06:00:00
2019-03-29,7.461538461538462,2.098224994506257,3.889754241469732,2019-03-29 07:00:00,3,29,168655.0,168658.0,0.5954314082163532,0.6459843822571536,80333,6,2019-03-29 10:00:00
2019-03-29,9.78,8.29191745844928,9.811161429475613,2019-03-29 09:00:00,3,29,168657.0,168666.0,2.467147698793162,0.0896981524123786,80425,6,2019-03-29 18:00:00
2019-03-29,9.88,1.886644673191972,8.212710271403552,2019-03-29 09:00:00,3,29,168657.0,168659.0,0.2764437119082323,0.7377507901796343,80430,6,2019-03-29 11:00:00
2019-03-29,10.064516129032258,4.964430054371396,2.462361884291934,2019-03-29 10:00:00,3,29,168658.0,168663.0,0.3633551841181051,0.3452121110599147,80439,6,2019-03-29 15:00:00
2019-03-29,10.209677419354838,0.372232676276582,8.650501996511855,2019-03-29 10:00:00,3,29,168658.0,168659.0,0.1908825040065154,0.8609714174148779,80448,6,2019-03-29 11:00:00
2019-03-29,10.338709677419354,1.5153498400974033,2.073455151924489,2019-03-29 10:00:00,3,29,168658.0,168660.0,0.8700499758073144,0.8177392342400356,80456,6,2019-03-29 12:00:00
2019-03-29,11.278688524590164,1.4332741421702129,8.41853296062672,2019-03-29 11:00:00,3,29,168659.0,168661.0,0.3770684341294092,0.7513099714989379,80513,6,2019-03-29 13:00:00
2019-03-29,11.770491803278688,1.0410457311541248,9.403437956389462,2019-03-29 11:00:00,3,29,168659.0,168661.0,0.3388873381157149,0.7461650688110926,80543,6,2019-03-29 13:00:00
2019-03-29,11.81967213114754,1.3404117120978354,1.6450188688742045,2019-03-29 11:00:00,3,29,168659.0,168661.0,0.4958589166652036,0.7673169890206362,80546,6,2019-03-29 13:00:00
2019-03-29,12.253333333333334,2.248848856117985,18.70427396588638,2019-03-29 12:00:00,3,29,168660.0,168663.0,0.1645048154750084,0.5879170238852574,80575,6,2019-03-29 15:00:00
2019-03-29,13.157894736842104,1.5127276481972411,2.9722924527161267,2019-03-29 13:00:00,3,29,168661.0,168663.0,0.4838843748946115,0.7657034195170489,80639,6,2019-03-29 15:00:00
2019-03-29,13.24561403508772,4.456387232232329,9.645960652617104,2019-03-29 13:00:00,3,29,168661.0,168666.0,1.415834651303621,0.4870337192631629,80644,6,2019-03-29 18:00:00
2019-03-29,13.298245614035087,2.162555884073452,4.972404539009766,2019-03-29 13:00:00,3,29,168661.0,168664.0,0.272184939824923,0.6024269206414083,80647,6,2019-03-29 16:00:00
2019-03-29,13.473684210526317,5.401897397675408,1.3127311248392952,2019-03-29 13:00:00,3,29,168661.0,168667.0,2.277118726995633,0.4683417484626616,80657,6,2019-03-29 19:00:00
2019-03-29,13.526315789473683,5.370811062607126,4.408035199863841,2019-03-29 13:00:00,3,29,168661.0,168667.0,1.6828466515769849,0.3882635862999987,80660,6,2019-03-29 19:00:00
2019-03-29,14.169230769230769,2.3586845053738337,1.3134018438595412,2019-03-29 14:00:00,3,29,168662.0,168665.0,0.7319108580736842,0.664374988125429,80697,6,2019-03-29 17:00:00
2019-03-29,14.66153846153846,5.011175154144759,1.6762889425996494,2019-03-29 14:00:00,3,29,168662.0,168668.0,2.160324754675334,0.4526037606925013,80729,6,2019-03-29 20:00:00
2019-03-29,14.876923076923076,1.6247959688290128,3.3674184820183104,2019-03-29 14:00:00,3,29,168662.0,168664.0,0.2119595379728407,0.7290615477418403,80743,6,2019-03-29 16:00:00
2019-03-29,15.257575757575758,17.05021697538217,16.742937386637436,2019-03-29 15:00:00,3,29,168663.0,168681.0,13.339884847123258,0.342049483149859,80767,6,2019-03-30 09:00:00
2019-03-29,15.469696969696969,0.7979455838861668,3.625709852590816,2019-03-29 15:00:00,3,29,168663.0,168664.0,0.270582706462056,0.871711019695762,80781,6,2019-03-29 16:00:00
2019-03-29,15.560606060606062,1.7089633997163278,1.5332712513886468,2019-03-29 15:00:00,3,29,168663.0,168665.0,0.0059716559535094,0.7013046806397354,80787,6,2019-03-29 17:00:00
2019-03-29,17.065217391304348,16.92081051584547,7.402856647053922,2019-03-29 17:00:00,3,29,168665.0,168682.0,12.49995441128904,0.3636188569211981,80872,6,2019-03-30 10:00:00
2019-03-29,17.717391304347824,0.2888446455650744,0.9131391614787984,2019-03-29 17:00:00,3,29,168665.0,168666.0,0.4694370048357856,0.8985066364016221,80902,6,2019-03-29 18:00:00
2019-03-29,17.73913043478261,16.135619847262397,8.846906087136997,2019-03-29 17:00:00,3,29,168665.0,168682.0,13.966408810829122,0.5612235872592242,80903,6,2019-03-30 10:00:00
2019-03-29,23.75,3.1443379348949883,6.621757411795247,2019-03-29 23:00:00,3,29,168671.0,168675.0,0.2563033072492375,0.4655368706518347,81047,6,2019-03-30 03:00:00
2019-03-30,6.140845070422535,9.690294883165969,9.786446376554691,2019-03-30 06:00:00,3,30,168678.0,168688.0,3.01487139187556,0.0287539200552318,81080,6,2019-03-30 16:00:00
2019-03-30,6.450704225352113,7.502557551652154,12.511125651252478,2019-03-30 06:00:00,3,30,168678.0,168686.0,2.911330379847662,0.2843017686844725,81102,6,2019-03-30 14:00:00
2019-03-30,6.929577464788732,5.550155372769428,6.970168793225135,2019-03-30 06:00:00,3,30,168678.0,168684.0,0.4899596859103967,0.227522067676426,81136,6,2019-03-30 12:00:00
2019-03-30,7.62962962962963,8.456960328010632,6.626931852103593,2019-03-30 07:00:00,3,30,168679.0,168688.0,4.014417499705942,0.2981927580853757,81225,6,2019-03-30 16:00:00
2019-03-30,8.164383561643836,2.709204499669124,9.138679015632055,2019-03-30 08:00:00,3,30,168680.0,168683.0,0.6845750551052059,0.6579964886754265,81286,6,2019-03-30 11:00:00
2019-03-30,9.75,1.4677270365496893,0.3870482093600613,2019-03-30 09:00:00,3,30,168681.0,168683.0,0.494982408460777,0.7671988795400897,81379,6,2019-03-30 11:00:00
2019-03-30,10.83783783783784,5.122740906525931,3.9695251927741233,2019-03-30 10:00:00,3,30,168682.0,168688.0,0.0710611573092876,0.1710754909474264,81420,6,2019-03-30 16:00:00
2019-03-30,11.114754098360656,4.133601823201181,7.816078400685091,2019-03-30 11:00:00,3,30,168683.0,168688.0,1.0230737590528407,0.4341091890323702,81432,6,2019-03-30 16:00:00
2019-03-30,11.278688524590164,3.399515958421006,17.074525152565077,2019-03-30 11:00:00,3,30,168683.0,168687.0,0.8658581900104458,0.5476743911039076,81442,6,2019-03-30 15:00:00
2019-03-30,11.491803278688524,4.330094462173799,9.997175941519616,2019-03-30 11:00:00,3,30,168683.0,168688.0,0.233372969680655,0.3276970076644683,81455,6,2019-03-30 16:00:00
2019-03-30,11.81967213114754,9.918550352653105,8.777219628709885,2019-03-30 11:00:00,3,30,168683.0,168693.0,3.0715064105591354,0.0363854888228434,81475,6,2019-03-30 21:00:00
2019-03-30,11.836065573770492,4.289885825233673,1.3375951533406083,2019-03-30 11:00:00,3,30,168683.0,168688.0,0.8311168907425737,0.4082430010275618,81476,6,2019-03-30 16:00:00
2019-03-30,12.435897435897436,3.332630125236037,13.36271050587028,2019-03-30 12:00:00,3,30,168684.0,168688.0,0.2427979744394144,0.463717027055711,81502,6,2019-03-30 16:00:00
2019-03-30,12.615384615384617,3.849214058664474,3.0904540840828085,2019-03-30 12:00:00,3,30,168684.0,168688.0,0.2286325759707534,0.4618082396120591,81509,6,2019-03-30 16:00:00
2019-03-30,14.263157894736842,13.7409713630717,9.335314618544812,2019-03-30 14:00:00,3,30,168686.0,168700.0,9.656471412856746,0.3847095228824465,81573,6,2019-03-31 04:00:00
2019-03-30,14.666666666666666,1.5019496007742927,8.95256760508336,2019-03-30 14:00:00,3,30,168686.0,168688.0,0.6640077464075671,0.7899750438284197,81596,6,2019-03-30 16:00:00
2019-03-30,15.2875,2.228696117323556,2.2838336929366667,2019-03-30 15:00:00,3,30,168687.0,168690.0,0.6807793813589682,0.657485021638121,81637,6,2019-03-30 18:00:00
2019-03-30,15.9,1.8914514029957767,5.653841545913796,2019-03-30 15:00:00,3,30,168687.0,168689.0,0.497577923506556,0.7675486251925084,81686,6,2019-03-30 17:00:00
2019-03-30,16.57017543859649,6.369952734443757,6.527885882082578,2019-03-30 16:00:00,3,30,168688.0,168695.0,2.0213350863376505,0.2991249028839984,81758,6,2019-03-30 23:00:00
2019-03-30,17.3302752293578,2.769772422175862,8.449793871504085,2019-03-30 17:00:00,3,30,168689.0,168692.0,0.4981407301042373,0.632874463381546,81842,6,2019-03-30 20:00:00
2019-03-30,17.339449541284402,13.435040194161395,8.163159264646342,2019-03-30 17:00:00,3,30,168689.0,168703.0,7.484321231027093,0.0920122858809007,81843,6,2019-03-31 07:00:00
2019-03-30,17.440366972477065,4.606759678387121,3.483858274320384,2019-03-30 17:00:00,3,30,168689.0,168694.0,0.7334659419033871,0.3950845356714813,81854,6,2019-03-30 22:00:00
2019-03-30,17.477064220183486,2.464248833256549,6.716378078470527,2019-03-30 17:00:00,3,30,168689.0,168692.0,0.0212901083006333,0.5686188420935103,81858,6,2019-03-30 20:00:00
2019-03-30,17.504587155963304,12.316569741232936,11.799525138543622,2019-03-30 17:00:00,3,30,168689.0,168702.0,7.36576121778853,0.2107863240970044,81861,6,2019-03-31 06:00:00
2019-03-30,17.522935779816514,13.151294263415805,12.307733617375186,2019-03-30 17:00:00,3,30,168689.0,168703.0,10.552034444661707,0.5053866414181651,81863,6,2019-03-31 07:00:00
2019-03-30,17.761467889908257,14.434121083457883,13.921808135153787,2019-03-30 17:00:00,3,30,168689.0,168704.0,11.427240118382128,0.4885706059519916,81889,6,2019-03-31 08:00:00
2019-03-30,18.011627906976745,2.256799858584096,0.1208541293215756,2019-03-30 18:00:00,3,30,168690.0,168693.0,0.5917887381379727,0.6454935324640918,81915,6,2019-03-30 21:00:00
2019-03-30,18.11627906976744,12.105104655248969,4.023302339268783,2019-03-30 18:00:00,3,30,168690.0,168703.0,5.979263211985277,0.0239557178150161,81924,6,2019-03-31 07:00:00
2019-03-30,19.20689655172414,11.461926378952748,10.65112031079559,2019-03-30 19:00:00,3,30,168691.0,168703.0,4.801484230055658,0.0,82011,6,2019-03-31 07:00:00
2019-03-30,19.448275862068964,11.14411357322806,9.296201226472636,2019-03-30 19:00:00,3,30,168691.0,168703.0,4.801484230055658,0.0,82025,6,2019-03-31 07:00:00
2019-03-30,19.48275862068965,11.525747205471436,1.1815768852197492,2019-03-30 19:00:00,3,30,168691.0,168703.0,7.522665726655336,0.3666792066668065,82027,6,2019-03-31 07:00:00
2019-03-30,21.64,8.890472664413302,8.995443671023228,2019-03-30 21:00:00,3,30,168693.0,168702.0,4.929821445490356,0.4215434397798255,82107,6,2019-03-31 06:00:00
2019-03-31,7.048387096774194,8.326902423434426,10.056846255854383,2019-03-31 07:00:00,3,31,168703.0,168712.0,2.743998960235264,0.1270038598917019,82232,6,2019-03-31 16:00:00
2019-03-31,7.516129032258064,8.076837112487464,6.721077451791173,2019-03-31 07:00:00,3,31,168703.0,168712.0,3.843549246514218,0.2751682609677907,82290,6,2019-03-31 16:00:00
2019-03-31,7.564516129032258,3.960260325381796,9.107514235575616,2019-03-31 07:00:00,3,31,168703.0,168707.0,1.860073043155234,0.6816448425651678,82296,6,2019-03-31 11:00:00
2019-03-31,7.612903225806452,8.660995072754824,4.840723298495541,2019-03-31 07:00:00,3,31,168703.0,168712.0,4.046432699849961,0.3025068063047823,82302,6,2019-03-31 16:00:00
2019-03-31,7.814516129032258,2.567835644498559,9.846213006626222,2019-03-31 07:00:00,3,31,168703.0,168706.0,0.5689096024309594,0.6424105689275718,82327,6,2019-03-31 10:00:00
2019-03-31,8.345679012345679,7.765038269096717,7.989695161958214,2019-03-31 08:00:00,3,31,168704.0,168712.0,4.493921478328127,0.4975559192047151,82377,6,2019-03-31 16:00:00
2019-03-31,8.382716049382717,2.1304445110531725,6.350539324914231,2019-03-31 08:00:00,3,31,168704.0,168707.0,0.5175286596223843,0.6354869868841163,82380,6,2019-03-31 11:00:00
2019-03-31,9.2,0.8253779287951183,5.086938582129334,2019-03-31 09:00:00,3,31,168705.0,168706.0,0.312575708013934,0.8773695766548776,82436,6,2019-03-31 10:00:00
2019-03-31,10.461538461538462,3.6057383212524265,12.429387979659928,2019-03-31 10:00:00,3,31,168706.0,168710.0,1.6418484160966402,0.6522390740690223,82481,6,2019-03-31 14:00:00
2019-03-31,10.487179487179487,7.4442551098150656,12.592254917151596,2019-03-31 10:00:00,3,31,168706.0,168714.0,2.180644944933622,0.1858419063298056,82482,6,2019-03-31 18:00:00
2019-03-31,10.538461538461538,3.770515948466595,13.78568132659424,2019-03-31 10:00:00,3,31,168706.0,168710.0,0.5266116809125094,0.5019609240029607,82484,6,2019-03-31 14:00:00
2019-03-31,11.51851851851852,3.974047156843638,9.877260903689288,2019-03-31 11:00:00,3,31,168707.0,168711.0,0.338530789427232,0.4766170238753195,82529,6,2019-03-31 15:00:00
2019-03-31,14.04,6.766499563747972,7.673379217708014,2019-03-31 14:00:00,3,31,168710.0,168717.0,2.496795311763525,0.363193168260135,82647,6,2019-03-31 21:00:00
2019-03-31,14.1,0.9830862416488628,12.440398235081824,2019-03-31 14:00:00,3,31,168710.0,168711.0,0.246159753630672,0.868420026801733,82650,6,2019-03-31 15:00:00
2019-03-31,14.82,4.71649617819565,9.957068791470936,2019-03-31 14:00:00,3,31,168710.0,168715.0,1.7699567143021544,0.5347516672522152,82686,6,2019-03-31 19:00:00
2019-03-31,16.03448275862069,1.6857400464959031,9.911043354606688,2019-03-31 16:00:00,3,31,168712.0,168714.0,0.385592165539806,0.7524585443064888,82754,6,2019-03-31 18:00:00
2019-03-31,16.080459770114942,17.70413277746374,5.051491911330964,2019-03-31 16:00:00,3,31,168712.0,168730.0,11.343402157155028,0.07302344067664,82758,6,2019-04-01 10:00:00
2019-03-31,16.597701149425287,2.260574115853098,5.165648591827513,2019-03-31 16:00:00,3,31,168712.0,168715.0,0.3363477633630456,0.6110728611131704,82803,6,2019-03-31 19:00:00
2019-03-31,16.896551724137932,0.6929901380629183,13.311685052159149,2019-03-31 16:00:00,3,31,168712.0,168713.0,0.2143510290328006,0.8641338011621699,82829,6,2019-03-31 17:00:00
2019-03-31,17.01851851851852,1.967755341547349,12.396216180162448,2019-03-31 17:00:00,3,31,168713.0,168715.0,0.5082005482904339,0.7689800238821359,82839,6,2019-03-31 19:00:00
2019-03-31,17.12037037037037,1.3788543182014443,16.08238397437266,2019-03-31 17:00:00,3,31,168713.0,168715.0,0.4266363604423517,0.7579892495696069,82850,6,2019-03-31 19:00:00
2019-03-31,17.555555555555557,3.1434924978780345,13.090937947762097,2019-03-31 17:00:00,3,31,168713.0,168717.0,0.3735354484997599,0.4813339016853426,82897,6,2019-03-31 21:00:00
2019-03-31,17.564814814814813,12.52785934073608,8.112212790423932,2019-03-31 17:00:00,3,31,168713.0,168726.0,9.481307088990686,0.495856130241495,82898,6,2019-04-01 06:00:00
2019-03-31,17.703703703703702,16.03148198611752,7.200785551793462,2019-03-31 17:00:00,3,31,168713.0,168730.0,9.801484230055658,0.0,82913,6,2019-04-01 10:00:00
2019-03-31,17.74074074074074,16.0364146727798,0.2718648672213777,2019-03-31 17:00:00,3,31,168713.0,168730.0,12.184070930267096,0.3210535578534911,82917,6,2019-04-01 10:00:00
2019-03-31,17.925925925925927,12.631971637537456,5.868929497191013,2019-03-31 17:00:00,3,31,168713.0,168726.0,5.801484230055658,0.0,82937,6,2019-04-01 06:00:00
2019-03-31,18.050632911392405,3.111594220568669,16.143588486145198,2019-03-31 18:00:00,3,31,168714.0,168718.0,1.0062594506777462,0.5665934609788263,82948,6,2019-03-31 22:00:00
2019-03-31,18.126582278481013,0.110820646445564,8.418912215799756,2019-03-31 18:00:00,3,31,168714.0,168715.0,0.701001470156559,0.9297099481035964,82954,6,2019-03-31 19:00:00
2019-03-31,18.417721518987346,12.450876648382538,9.12151678907598,2019-03-31 18:00:00,3,31,168714.0,168727.0,8.27662182896259,0.3335247914527091,82977,6,2019-04-01 07:00:00
2019-03-31,19.23809523809524,9.674451470878084,7.705661149747282,2019-03-31 19:00:00,3,31,168715.0,168725.0,5.499037159434368,0.3634952572337812,83032,6,2019-04-01 05:00:00
2019-03-31,19.52380952380953,11.359000068674732,5.300493700251838,2019-03-31 19:00:00,3,31,168715.0,168727.0,8.254137121214242,0.465244977083619,83044,6,2019-04-01 07:00:00
2019-03-31,19.80952380952381,11.282295011059986,11.942538946493269,2019-03-31 19:00:00,3,31,168715.0,168727.0,5.928195252628268,0.1518243102916591,83056,6,2019-04-01 07:00:00
2019-03-31,20.303030303030305,12.78233613516192,15.68802647563531,2019-03-31 20:00:00,3,31,168716.0,168729.0,7.282319523679673,0.199542555815836,83073,6,2019-04-01 09:00:00
2019-03-31,20.363636363636363,12.623381049879978,11.69966017842887,2019-03-31 20:00:00,3,31,168716.0,168729.0,8.690430019880303,0.3892854451788708,83075,6,2019-04-01 09:00:00
2019-03-31,20.424242424242426,10.447215599105624,6.419012115724444,2019-03-31 20:00:00,3,31,168716.0,168727.0,5.70239243629354,0.2561473807905545,83077,6,2019-04-01 07:00:00
2019-04-01,4.7,6.493017441313841,2.5598564567438804,2019-04-01 04:00:00,4,1,168724.0,168731.0,2.309127655740056,0.3379049516109725,83160,6,2019-04-01 11:00:00
2019-04-01,5.0625,1.7130141204988587,7.850380713600986,2019-04-01 05:00:00,4,1,168725.0,168727.0,0.7287764449286713,0.7987026259541384,83165,6,2019-04-01 07:00:00
2019-04-01,5.145833333333333,7.434729308446345,11.329248317839362,2019-04-01 05:00:00,4,1,168725.0,168733.0,3.472815496383336,0.3599618881376545,83169,6,2019-04-01 13:00:00
2019-04-01,5.791666666666667,10.87676881006632,9.488194406831802,2019-04-01 05:00:00,4,1,168725.0,168736.0,4.869454333522522,0.1439089714421599,83200,6,2019-04-01 16:00:00
2019-04-01,6.219047619047619,4.718739444601789,10.42360538263266,2019-04-01 06:00:00,4,1,168726.0,168731.0,1.6962096209863442,0.5248142464279099,83232,6,2019-04-01 11:00:00
2019-04-01,6.704761904761905,5.987178664166311,1.617911981837434,2019-04-01 06:00:00,4,1,168726.0,168732.0,2.460673932090644,0.4930758123492142,83283,6,2019-04-01 12:00:00
2019-04-01,6.714285714285714,9.248623739249044,9.842640828876226,2019-04-01 06:00:00,4,1,168726.0,168736.0,5.09718646756194,0.3093458765039715,83284,6,2019-04-01 16:00:00
2019-04-01,6.866666666666667,4.424931114420453,7.457664634699243,2019-04-01 06:00:00,4,1,168726.0,168731.0,1.7129943786151918,0.5270759925183971,83300,6,2019-04-01 11:00:00
2019-04-01,6.904761904761905,9.834783202644,0.7903586815766102,2019-04-01 06:00:00,4,1,168726.0,168736.0,5.930346160300507,0.4216141451004933,83304,6,2019-04-01 16:00:00
2019-04-01,7.030769230769231,9.053574805528235,2.0362578333391053,2019-04-01 07:00:00,4,1,168727.0,168737.0,3.648026291447451,0.114071542772544,83315,6,2019-04-01 17:00:00
2019-04-01,7.323076923076924,8.723516304387802,8.795650851099879,2019-04-01 07:00:00,4,1,168727.0,168736.0,4.141114211413714,0.315265139987998,83334,6,2019-04-01 16:00:00
2019-04-01,7.430769230769231,4.874515532603317,4.1796805824719865,2019-04-01 07:00:00,4,1,168727.0,168732.0,1.841594373360243,0.5444048418102927,83341,6,2019-04-01 12:00:00
2019-04-01,9.65,1.876206700531271,4.662390169281848,2019-04-01 09:00:00,4,1,168729.0,168731.0,0.2024405148812336,0.7277788593802462,83449,6,2019-04-01 11:00:00
2019-04-01,10.22,0.9529216283738982,4.740341311574922,2019-04-01 10:00:00,4,1,168730.0,168731.0,0.713411499305715,0.9313821995314452,83473,6,2019-04-01 11:00:00
2019-04-01,10.58,3.5682527411778464,8.806788927015262,2019-04-01 10:00:00,4,1,168730.0,168734.0,0.2112739377387398,0.4594691631102951,83491,6,2019-04-01 14:00:00
2019-04-01,10.62,2.1367139040669003,2.0528955554521664,2019-04-01 10:00:00,4,1,168730.0,168733.0,0.6987633809604881,0.6599083655844258,83493,6,2019-04-01 13:00:00
2019-04-01,10.68,2.3683493526475736,11.320847790399888,2019-04-01 10:00:00,4,1,168730.0,168733.0,0.8627604363613806,0.682006968799696,83496,6,2019-04-01 13:00:00
2019-04-01,10.98,7.711138942007461,11.764859126892173,2019-04-01 10:00:00,4,1,168730.0,168738.0,1.4452814208677225,0.0867516714619257,83511,6,2019-04-01 18:00:00
2019-04-01,12.588235294117649,10.089210019128007,8.887746404479326,2019-04-01 12:00:00,4,1,168732.0,168743.0,4.842987463449632,0.1403425606998379,83579,6,2019-04-01 23:00:00
2019-04-01,12.84313725490196,2.172629772769379,8.221378786101335,2019-04-01 12:00:00,4,1,168732.0,168735.0,0.4270410112426757,0.6232937762649505,83592,6,2019-04-01 15:00:00
2019-04-01,13.648148148148149,1.2848287434531205,9.223245856851484,2019-04-01 13:00:00,4,1,168733.0,168735.0,0.2512524604243267,0.734356269042178,83634,6,2019-04-01 15:00:00
2019-04-01,14.02127659574468,3.988804206699364,8.705159652959923,2019-04-01 14:00:00,4,1,168734.0,168738.0,1.4501805405163428,0.6264118278345772,83653,6,2019-04-01 18:00:00
2019-04-01,14.04255319148936,6.297790460460719,1.546397601868804,2019-04-01 14:00:00,4,1,168734.0,168741.0,0.8086689434615577,0.1357181401314449,83654,6,2019-04-01 21:00:00
2019-04-01,15.350649350649352,1.73734084728873,4.388528493548024,2019-04-01 15:00:00,4,1,168735.0,168737.0,0.4627846678446856,0.7628602339920714,83725,6,2019-04-01 17:00:00
2019-04-01,15.961038961038962,2.373817235853241,4.1887954510091685,2019-04-01 15:00:00,4,1,168735.0,168738.0,0.0181299542544413,0.568193011335786,83772,6,2019-04-01 18:00:00
2019-04-01,16.09,2.495558308950541,10.63687107649049,2019-04-01 16:00:00,4,1,168736.0,168739.0,0.4217880219374845,0.622585935956076,83783,6,2019-04-01 19:00:00
2019-04-01,16.79,17.652565069386583,8.437655924858392,2019-04-01 16:00:00,4,1,168736.0,168754.0,16.458930568537514,0.7623408941104298,83853,6,2019-04-02 10:00:00
2019-04-01,18.115384615384617,14.69712257576888,3.8410739063310126,2019-04-01 18:00:00,4,1,168738.0,168753.0,11.081121612908944,0.44193113733948,83949,6,2019-04-02 09:00:00
2019-04-01,18.32692307692308,12.60418530138659,5.080250411596262,2019-04-01 18:00:00,4,1,168738.0,168751.0,9.395739591974364,0.4843259100185458,83960,6,2019-04-02 07:00:00
2019-04-01,21.192307692307693,7.234823740225804,8.559392806238447,2019-04-01 21:00:00,4,1,168741.0,168749.0,2.372966992665789,0.2117573022617151,84065,6,2019-04-02 05:00:00
2019-04-01,21.615384615384617,8.981465232075461,8.474629574945899,2019-04-01 21:00:00,4,1,168741.0,168750.0,4.51064858024838,0.3650598961884692,84076,6,2019-04-02 06:00:00
2019-04-02,2.5,1.6960960913099368,7.201771634597996,2019-04-02 02:00:00,4,2,168746.0,168748.0,0.7054908880894726,0.7955648971700564,84102,6,2019-04-02 04:00:00
2019-04-02,5.833333333333333,6.909021294604006,9.93883170457985,2019-04-02 05:00:00,4,2,168749.0,168756.0,2.028528381877945,0.3000941994580531,84149,6,2019-04-02 12:00:00
2019-04-02,6.528301886792453,2.1288319434586978,7.144140175011832,2019-04-02 06:00:00,4,2,168750.0,168753.0,0.7293803393435958,0.6640340007265495,84211,6,2019-04-02 09:00:00
2019-04-02,6.726415094339623,10.396982228124404,6.820976282833571,2019-04-02 06:00:00,4,2,168750.0,168761.0,4.285789314115813,0.0652601100771058,84232,6,2019-04-02 17:00:00
2019-04-02,8.176470588235293,2.7228341101696163,8.187332507626184,2019-04-02 08:00:00,4,2,168752.0,168755.0,0.2404361715642271,0.5981487741182796,84337,6,2019-04-02 11:00:00
2019-04-02,9.228571428571428,2.709687683365021,9.005014992789306,2019-04-02 09:00:00,4,2,168753.0,168756.0,0.2123845105641808,0.5943688127985234,84372,6,2019-04-02 12:00:00
2019-04-02,11.57377049180328,2.9052407701943954,7.303578462369319,2019-04-02 11:00:00,4,2,168755.0,168758.0,1.2177292922497638,0.7298390221306557,84481,6,2019-04-02 14:00:00
2019-04-02,11.934426229508198,3.5670506651353087,4.7263956517986925,2019-04-02 11:00:00,4,2,168755.0,168759.0,1.2372721965205409,0.5977224284811429,84503,6,2019-04-02 15:00:00
2019-04-02,13.86,1.0005195761859231,9.10883258569684,2019-04-02 13:00:00,4,2,168757.0,168759.0,0.2456293318358611,0.7335985524648823,84593,6,2019-04-02 15:00:00
2019-04-02,13.92,16.97668104596016,9.401113062963477,2019-04-02 13:00:00,4,2,168757.0,168774.0,13.903881195960338,0.5527979911556556,84596,6,2019-04-03 06:00:00
2019-04-02,14.18032786885246,0.6939053838148893,9.872019319973134,2019-04-02 14:00:00,4,2,168758.0,168759.0,0.6943687036023658,0.9288161828104188,84610,6,2019-04-02 15:00:00
2019-04-02,14.40983606557377,1.5698062940574742,10.762830723840633,2019-04-02 14:00:00,4,2,168758.0,168760.0,0.8747332765139015,0.8183703090102482,84624,6,2019-04-02 16:00:00
2019-04-02,15.68918918918919,20.73709885959141,12.166158500566452,2019-04-02 15:00:00,4,2,168759.0,168780.0,20.88871426639868,0.9550042473972216,84710,6,2019-04-03 12:00:00
2019-04-02,16.066666666666666,16.087314822074365,9.694522780195442,2019-04-02 16:00:00,4,2,168760.0,168777.0,15.2321094517747,0.7317767486266408,84736,6,2019-04-03 09:00:00
2019-04-02,16.333333333333332,2.6775889966182502,3.2315281662260364,2019-04-02 16:00:00,4,2,168760.0,168763.0,0.7469971312118338,0.6664078634307946,84752,6,2019-04-02 19:00:00
2019-04-02,16.616666666666667,11.95028666063161,12.58300975781707,2019-04-02 16:00:00,4,2,168760.0,168772.0,7.314155284628616,0.338582424603706,84769,6,2019-04-03 04:00:00
2019-04-02,17.397590361445783,12.729654336967972,2.911417764858173,2019-04-02 17:00:00,4,2,168761.0,168774.0,8.40303295101243,0.3505586901489249,84824,6,2019-04-03 06:00:00
2019-04-02,17.698795180722893,18.69190369731541,10.136342995690978,2019-04-02 17:00:00,4,2,168761.0,168780.0,16.296737462663145,0.6057353730938587,84849,6,2019-04-03 12:00:00
2019-04-02,17.927710843373493,2.7241852586905813,3.7683982199908734,2019-04-02 17:00:00,4,2,168761.0,168764.0,0.1124040791545644,0.5808964496660776,84868,6,2019-04-02 20:00:00
2019-04-02,17.987951807228917,11.179422252484112,6.859769201809703,2019-04-02 17:00:00,4,2,168761.0,168773.0,4.801484230055658,0.0,84873,6,2019-04-03 05:00:00
2019-04-02,18.479166666666668,10.136329459035029,8.009895167619927,2019-04-02 18:00:00,4,2,168762.0,168773.0,4.773851791140887,0.1310265288562345,84896,6,2019-04-03 05:00:00
2019-04-02,19.62857142857143,10.12341049448198,12.894612703096731,2019-04-02 19:00:00,4,2,168763.0,168774.0,3.888963562128863,0.0117878399968642,84942,6,2019-04-03 06:00:00
2019-04-02,20.714285714285715,9.962540205165489,13.391003399875784,2019-04-02 20:00:00,4,2,168764.0,168774.0,6.553713060977238,0.5056128349666826,84979,6,2019-04-03 06:00:00
2019-04-02,21.47826086956522,10.064715809220065,12.721680208418247,2019-04-02 21:00:00,4,2,168765.0,168776.0,4.273765506547657,0.0636399020072969,84999,6,2019-04-03 08:00:00
